[04-11-2015, 11:28:12] Phons Berkemeijer: ‎Phons Berkemeijer heeft deze groep gemaakt
[10-08-2024, 14:21:28] Anja Berkemeijer: Wij willen jullie nog even van harte bedanken voor de reis en het verblijf in München ❤️
[10-08-2024, 14:48:46] Madeleine: Heel graag gedaan,  fijn dat jullie erbij waren
[10-08-2024, 14:48:51] Madeleine: 🩷
[10-08-2024, 14:52:33] Phons Berkemeijer: En het gezelschap!😊
[10-08-2024, 15:16:31] Anthony van Tilburg: Dat is geheel wederzijds!❤️
[15-08-2024, 09:33:10] Madeleine: https://www.instagram.com/reel/C-qjOtkoGf_/?igsh=ZG53d24zNXoweHll

Het kan altijd erger. 🌧️☔
[15-08-2024, 09:37:37] Madeleine: https://www.instagram.com/reel/C-qYnPAIASy/?igsh=d3I2NTZ5NTJjazBj
[15-08-2024, 09:46:56] Phons Berkemeijer: Ik zag het voorbijkomen 🫣
[15-08-2024, 10:11:00] Phons Berkemeijer: Wel ballen dat ze ook gewoon doorgaat en zelf ook de regen in.
[15-08-2024, 10:11:01] Madeleine: Viel het bij ons nog mee
[15-08-2024, 10:11:11] Phons Berkemeijer: Ja
[15-08-2024, 10:11:51] Madeleine: Dat zeker. Ze had nog wel even sneakers aangetrokken🤭
[15-08-2024, 10:13:41] Phons Berkemeijer: Lieslaarzen was beter geweest.
[15-08-2024, 10:15:36] Madeleine: 🤣😂
[15-08-2024, 10:47:12] Anja Berkemeijer: Hopelijk de volgende keer toch iets met een dak🤭
[17-08-2024, 12:52:08] Phons Berkemeijer: https://www.instagram.com/p/C-vz4BtNM0K/?igsh=MTA4NWtnZjcyZnFkYw==
[17-08-2024, 12:52:30] Phons Berkemeijer: Misschien al gezien? 
Maar dit is hilarisch
[17-08-2024, 13:43:47] Madeleine: Idd hilarisch🤣😂
[17-08-2024, 20:42:50] Anja Berkemeijer: Moet een Nederlandse geweest zijn🤭
[17-08-2024, 23:23:49] Madeleine: 🤣😂 moet er niet aan denken😖
[17-08-2024, 23:47:58] Anja Berkemeijer: Haha, nou je was wel gegaan🤭
[23-08-2024, 19:30:30] Phons Berkemeijer: F1-auto's en andere bezittingen Haas mogen Nederland niet uit na beslaglegging https://www.nu.nl/formule-1/6325642/f1-autos-en-andere-bezittingen-haas-mogen-nederland-niet-uit-na-beslaglegging.html
[25-08-2024, 02:09:50] Anja Berkemeijer: Anthony veel plezier in Zandvoort.
Stuur ons wat sfeerbeelden😊
‎[25-08-2024, 11:31:06] Anthony van Tilburg: ‎afbeelding weggelaten
‎[25-08-2024, 11:31:07] Anthony van Tilburg: ‎afbeelding weggelaten
‎[25-08-2024, 11:31:34] Anthony van Tilburg: ‎video weggelaten
‎[25-08-2024, 11:31:59] Anthony van Tilburg: ‎video weggelaten
[25-08-2024, 11:33:45] Anja Berkemeijer: Leuk Ant!
Ben benieuwd naar je verhalen.
[25-08-2024, 11:34:08] Anja Berkemeijer: Dat is het hoogtepunt van de dag!
‎[25-08-2024, 12:08:50] Anthony van Tilburg: ‎video weggelaten
‎[25-08-2024, 12:09:20] Anthony van Tilburg: ‎video weggelaten
[25-08-2024, 12:10:28] Phons Berkemeijer: Oh vet zeg. Op start finish!
[25-08-2024, 12:26:12] Anja Berkemeijer: Wauw!
Dat is top!
[25-08-2024, 12:53:42] Madeleine: Nice, en je zit lekker droog 🤭 Enjoy
[25-08-2024, 13:00:41] Phons Berkemeijer: Gaat het regenen vandaag daar?
[25-08-2024, 13:04:55] Madeleine: Dat weet je nooit aan zee🙄
[25-08-2024, 13:11:53] Phons Berkemeijer: Das waar
[25-08-2024, 13:12:13] Phons Berkemeijer: Buienradar geeft vooralsnog geen regen
‎[25-08-2024, 14:23:45] Anthony van Tilburg: ‎video weggelaten
‎[25-08-2024, 14:23:46] Anthony van Tilburg: ‎video weggelaten
‎[25-08-2024, 14:28:08] Anthony van Tilburg: ‎video weggelaten
[25-08-2024, 14:56:36] Madeleine: Ja dat zien we normaal gesproken niet.
[25-08-2024, 19:07:52] Phons Berkemeijer: Mooi. Wij hebben net de race gezien
[25-08-2024, 19:08:20] Phons Berkemeijer: Nu de afterparty?
[25-08-2024, 19:14:24] Anja Berkemeijer: Leuk om te zien!
[02-09-2024, 08:02:07] Phons Berkemeijer: https://www.instagram.com/reel/C_WntY9o4eB/?igsh=djRudTgybzhvdmt6
[02-09-2024, 09:04:47] Madeleine: ‎Dit bericht is verwijderd.
[02-09-2024, 09:05:46] Madeleine: Voorspelling is uitgekomen. We hebben deze toch maar mooi even meegepikt ☺️
[02-09-2024, 09:06:14] Phons Berkemeijer: Zo is het
[08-09-2024, 10:51:05] Madeleine: https://www.instagram.com/reel/C_aZ5L1xf8X/?igsh=NjkzamZpbndqemt6

Zoveel filmpjes van Adele maar deze springt eruit. Zag een bekende voorbij komen☺️
[08-09-2024, 11:07:13] Phons Berkemeijer: Haha wat leuk zeg!🥰
[08-09-2024, 11:07:24] Phons Berkemeijer: Love myself🤪
[08-09-2024, 11:11:46] Phons Berkemeijer: Ja heel veel leuke, mooie, emotionele, snel handelende (EHBO) fucking hurry😉
[08-09-2024, 11:17:29] Madeleine: Niet normaal,  ze kan vloeken als de beste🙄
[08-09-2024, 11:18:40] Phons Berkemeijer: Nou zeg dat. Ik kijk/zie ook heel veel filmpjes. Ze zijn allemaal heel bijzonder.
[08-09-2024, 11:19:17] Phons Berkemeijer: Mooi ook die emoties van haar. Die ze dan ook niet probeert te verbergen.
[08-09-2024, 11:21:54] Madeleine: Geniet er nog elke van☺️
[08-09-2024, 11:24:44] Phons Berkemeijer: 👍👍
[08-09-2024, 13:10:22] Madeleine: https://www.instagram.com/reel/C_n-N9FtYoj/?igsh=MTN6Y25pZ2RocTNnag==


Zelfs Lewis is fan😂
[08-09-2024, 13:16:24] Phons Berkemeijer: Zou het echt zijn?
‎[15-09-2024, 16:31:13] Phons Berkemeijer: ‎afbeelding weggelaten
[27-09-2024, 15:02:38] Anja Berkemeijer: Gefeliciteerd met Bo en een fijne dag vandaag!
Van de Berkemeijertjes 😊
[27-09-2024, 15:42:29] Madeleine: Dank je wel😘
[27-09-2024, 15:42:54] Madeleine: Goede reis.
[27-09-2024, 16:53:33] Anja Berkemeijer: Dank!
[28-09-2024, 15:53:56] Anja Berkemeijer: Mogen wij even een foto van de outfit🤭
[28-09-2024, 16:56:39] Madeleine: Welke🫣
‎[28-09-2024, 16:57:11] Anthony van Tilburg: ‎afbeelding weggelaten
[28-09-2024, 16:58:21] Anthony van Tilburg: ... of bedoelde je deze niet?
[28-09-2024, 16:59:34] Madeleine: Disco, doen we niet aan🤭
[28-09-2024, 17:00:00] Madeleine: Disco genoeg van mezelf 🤣
[28-09-2024, 17:25:28] Anja Berkemeijer: Wauw wat een mooie foto!
En wat een prestatie 🔝
[02-10-2024, 09:10:30] Phons Berkemeijer: https://www.facebook.com/share/r/wfrkxrNSrWm7QH6j/?mibextid=UalRPS
[02-10-2024, 11:29:47] Madeleine: maar goed dat wij gewone melk gebruiken
[02-10-2024, 11:30:20] Phons Berkemeijer: Tja mensen worden wel belazerd
[02-10-2024, 11:31:36] Madeleine: Dat wisten we toch al 🙄 je wordt bedonderd waar je bij staat😖
[02-10-2024, 11:34:46] Phons Berkemeijer: Ja en niet alleen daarmee.
[04-10-2024, 15:55:14] Anthony van Tilburg: Gefeliciteerd maatje. Vandaag een zonnige dag; je hebt het verdiend!☀️😎😉
[04-10-2024, 16:00:48] Phons Berkemeijer: Dankjewel. We boffen ontzettend met het weer. 
Gaan het weekend doorbrengen met ons vieren en de hond  in Breskens.
[04-10-2024, 16:01:41] Anthony van Tilburg: Geniet er van!!!🎉🎊
[04-10-2024, 16:02:10] Phons Berkemeijer: Hoe gaat het met jou? 
Ik bel je volgende week even. 
Kunnen we even bijpraten.
[04-10-2024, 16:04:10] Anthony van Tilburg: Ja, bellen volgende week wel even! Geniet al 3,5 dagen!!!
[04-10-2024, 16:05:17] Phons Berkemeijer: 😂😂
[04-10-2024, 16:05:23] Phons Berkemeijer: Groot gelijk.
[04-10-2024, 16:05:42] Madeleine: Hij is amper thuis😉
[04-10-2024, 16:09:38] Phons Berkemeijer: Oh
[04-10-2024, 16:09:48] Phons Berkemeijer: Golf? ⛳️
‎[04-10-2024, 19:14:07] Phons Berkemeijer: ‎afbeelding weggelaten
[04-10-2024, 19:27:07] Anthony van Tilburg: Nice!
[04-10-2024, 19:51:58] Madeleine: Leuk
[07-10-2024, 23:18:05] Madeleine: Hoop dat jullie een leuk weekend hebben gehad.  Batterijtje beetje kunnen opladen?
[07-10-2024, 23:37:00] Anja Berkemeijer: Was een heel gezellig weekend. 
Heerlijk weer🌞
[08-10-2024, 08:23:47] Madeleine: Mooi
[08-10-2024, 09:33:34] Phons Berkemeijer: Heerlijk was het.
‎[13-10-2024, 10:49:28] Anja Berkemeijer: ‎GIF weggelaten
[13-10-2024, 10:52:06] Anthony van Tilburg: Thanks! Mooie foto! 3️⃣5️⃣
[13-10-2024, 10:52:43] Madeleine: Dank jullie wel.
‎[13-10-2024, 14:11:59] Madeleine: ‎afbeelding weggelaten
[13-10-2024, 14:52:43] Phons Berkemeijer: 35 jaar geleden 🫣
[13-10-2024, 14:53:29] Phons Berkemeijer: Mooie vrouw!😍
[13-10-2024, 14:54:17] Madeleine: Jep
[13-10-2024, 14:54:21] Madeleine: Nog steeds
[13-10-2024, 15:23:42] Phons Berkemeijer: Inderdaad
[24-10-2024, 15:23:11] Anja Berkemeijer: Lang verhaal kort, doorverwijzing door roumen naar het radboudziekenhuis waar ze nu een speciale afdeling hebben voor behandeling van verklevingen. 
Hij doet zelf deze operaties niet meer.
[24-10-2024, 15:55:42] Anthony van Tilburg: ... en voelt dat goed resp. heeft Marjolein daar een beetje vertrouwen in?
[24-10-2024, 17:56:16] Anja Berkemeijer: Kan ik je vertellen als we er geweest zijn
[24-10-2024, 18:00:25] Anthony van Tilburg: 👍
[24-10-2024, 18:20:05] Madeleine: Spannend weer. Hopelijk zijn er in de 8 jaar nieuwe technieken ontwikkeld. 🤞🏼🍀
[24-10-2024, 18:23:28] Phons Berkemeijer: Dat hopen we ook
[24-10-2024, 18:47:33] Madeleine: En gaat dat lang duren?
[24-10-2024, 18:51:12] Phons Berkemeijer: Altijd langer dan je hoopt
[24-10-2024, 18:51:41] Anja Berkemeijer: Geen idee
[29-10-2024, 14:10:13] Anja Berkemeijer: https://wyckercabinet.nl/diner/
[29-10-2024, 14:10:57] Anja Berkemeijer: Gereserveerd om 19.45 uur. 
De rest zit al vol!
[29-10-2024, 14:11:15] Anja Berkemeijer: Oh en dit is de eerste dag🤭
[29-10-2024, 14:13:25] Anthony van Tilburg: Prima, hoeven we in ieder geval niet te haasten. Populaire tent als het nu al storm loopt!!!🍽️
[29-10-2024, 14:17:42] Anja Berkemeijer: Zekers!
Steak tartare op het menu😊

En haasten moeten wij toch altijd🤭
[29-10-2024, 15:20:09] Madeleine: 😋 jammie hier kunnen we wel wat uit kiezen.  Toppie geregeld
[01-11-2024, 18:06:08] Anja Berkemeijer: Zo vrienden,
Vakantie is geboekt 😊
29 maart vertrek 12.15 uur

7 april terug. 


Scheelde 800 euri p.p begin of eind maart.
🌞
[01-11-2024, 18:06:45] Anthony van Tilburg: Top!
[01-11-2024, 18:07:02] Anthony van Tilburg: Dank voor het regelen!!!
[01-11-2024, 18:07:21] Anja Berkemeijer: Graag gedaan!
[01-11-2024, 18:13:02] Madeleine: Toppie heerlijk om naar uit te kijken 🫶🏼 maar aftellen naar Maastricht kan beginnen😘
[01-11-2024, 18:16:28] Madeleine: En natuurlijk is de dank groot voor het boeken😊
[08-11-2024, 15:11:50] Madeleine: Je zult toch maar over 2 weken een weekendje naar Maastricht gaan.☺️
[08-11-2024, 15:14:43] Phons Berkemeijer: https://youtu.be/n_j1clPqEvg?si=YiSy1VfNJRy0W4iw
[08-11-2024, 16:08:02] Madeleine: 🤣😂
[08-11-2024, 16:08:34] Madeleine: En als het zover is vliegt de tijd voorbij😖
[08-11-2024, 16:50:32] Anja Berkemeijer: 😢
[08-11-2024, 17:33:54] Madeleine: Maar niet getreurd, volgende vakantie is geboekt. Joepie 😊
[08-11-2024, 17:34:44] Anja Berkemeijer: Haha zo is het!
Glas is halfvol
[08-11-2024, 18:03:51] Madeleine: Zo ist, en voorpret is ook al leuk.
‎[13-11-2024, 13:06:26] Phons Berkemeijer: ‎afbeelding weggelaten
[13-11-2024, 13:13:14] Madeleine: 😂 voor de verzameling... ziet er weer goed uit
‎[20-11-2024, 12:58:11] Madeleine: ‎afbeelding weggelaten
[20-11-2024, 13:00:43] Anja Berkemeijer: We gaan naar het zuiden🌞
[20-11-2024, 13:03:39] Phons Berkemeijer: Eindelijk
[20-11-2024, 13:13:20] Madeleine: Nog 2 nachtjes slapen☺️
[20-11-2024, 13:14:51] Phons Berkemeijer: Weinig slapen vrees ik😂😂
[20-11-2024, 13:35:51] Anja Berkemeijer: Vijf uur evelien naar Eindhoven airport en om acht uur met marjolein naar het ziekenhuis in Maastricht 🙈
En vanavond tonproaten in de belleman 🙈
[20-11-2024, 14:07:20] Madeleine: Tropen dagen 🙈🙈De nachtjes zijn er wel maar van slapen zal het niet komen dan. 😱 Gelukkig hebben we een heeeeel lang weekend om bij te tanken.
[20-11-2024, 14:14:37] Phons Berkemeijer: Anthony hoeft denk ik geen golfbaan te plannen. Gezien het weer.
[20-11-2024, 15:51:30] Madeleine: Ziet er niet goed uit. Misschien zijn de banen niet eens open.
[20-11-2024, 16:03:30] Phons Berkemeijer: Ja anders tussen de buien door
[20-11-2024, 16:37:23] Anja Berkemeijer: Tjop tjop beetje golfer....
[20-11-2024, 16:39:57] Madeleine: 😂🤣
[20-11-2024, 17:43:22] Phons Berkemeijer: Jij bent een beetje golfer. Wij zijn de echte hele golfers 🏌🏾‍♂️
[20-11-2024, 17:48:50] Madeleine: Bikkels🏌🏾‍♂️❄️🌧️🌤️
[21-11-2024, 07:57:40] Madeleine: Succes in Maastricht vandaag🤞🏼🍀
[21-11-2024, 08:52:18] Anthony van Tilburg: 🎯➡️🤞🍀
[21-11-2024, 09:22:25] Phons Berkemeijer: Dank jullie wel. We zijn ter plaatse.
[21-11-2024, 09:30:01] Madeleine: Das de eerste stap.
‎[21-11-2024, 09:30:54] Phons Berkemeijer: ‎afbeelding weggelaten
[21-11-2024, 09:49:51] Madeleine: ☺️❤️
[21-11-2024, 11:26:05] Anja Berkemeijer: Zojuist bij de chirurg geweest, man met een niet lullen maar poetsen houding. Wil de gegevens opvragen bij andere ziekenhuizen om te weten welke buik hij in zou moeten als er een operatie uit voort komt. Wordt nu zsm een MRI gepland, hij belt over 2/3 weken met een plan. Gezien de ervaring van Marjolein met vorige operaties gaat hij er vanuit dat het telefonisch afgehandeld kan worden. Operatie dan elders uitvoeren is ook nog een mogelijkheid. Wordt vervolgd.
[21-11-2024, 11:42:36] Anthony van Tilburg: Niet verkeerd!!!
[21-11-2024, 11:48:18] Anja Berkemeijer: Nee ze heeft er een goed gevoel over
[21-11-2024, 13:24:05] Anja Berkemeijer: Wat zit inbegrepen bij de boeking?
[21-11-2024, 17:28:19] Madeleine: Afwachten maar weer en fijn dat ze er een goed gevoel over heeft.
[21-11-2024, 17:28:26] Madeleine: Ik ga kijken.
[21-11-2024, 17:29:15] Anja Berkemeijer: Doe maar rustig aan mag nu bonnenverkoop gaan doen. 
Als ik het morgenochtend maar weet😊
[21-11-2024, 17:32:50] Madeleine: Nog 1 avondje en dan in de relax stand.  Je weet het voor vertrek🤭
[21-11-2024, 17:39:24] Anja Berkemeijer: Haha helemaal goed, wordt een latertje vannacht dusse wel even wat slaapuren proberen te maken voor vertrek. 

Wij gaan ook nog even via ziekenhuis Maastricht om dossier van het radboudziekenhuis te laten inscannen. 
Dat heb ik toen opgevraagd en zij willen het graag hebben. 
Via de reguliere weg duurt dat weken blijkbaar. 

Maar komt goed. 
Als we maar eenmaal in het huisje zijn. 
Ben nu ontzettend opgelucht en heb er nu zin in!
[21-11-2024, 18:01:00] Madeleine: Ja zal idd latertje worden... maar daarna in de ruststand. 

Wat goed dat je het dossier al had en om het even langs te brengen om te laten inscannen. Scheelt weer tijd.  Je vraagt je soms toch af hoe die communicatie loopt.🙄

Heb er ook zijn in. 

Alles is inbegrepen, eindschoonmaak ✅
Opgemaakte bedden ✅
2 Handdoeken pp✅
Keukendoeken✅

Ik neem iig eigen kussen mee, dekbed denk ik nog even over na.
[21-11-2024, 18:06:53] Madeleine: Er is een nespresso apparaat aanwezig.  😉 geen koffiezetapparaat
[21-11-2024, 19:32:54] Anja Berkemeijer: Weer 🔝 geregeld!
[21-11-2024, 19:33:15] Anja Berkemeijer: Neem de filterhouder wel mee😊
[21-11-2024, 19:33:33] Anja Berkemeijer: En ook mijn dekbed
[22-11-2024, 14:19:15] Madeleine: Wij rijden nu de wijk uit..navigatie geeft aan dat we rond 16.43 in Urmond zijn, daar gaan we nog even op te laden.🔌
[22-11-2024, 14:21:48] Anja Berkemeijer: Oké, nou wij zijn ook richting inladen. 

Moeten even via het ziekenhuis om het dossier af te geven om in te laten scannen en rijden dan door. 
Hoop dat mijn man de weg weet 😂🤣
[22-11-2024, 14:24:06] Madeleine: 🤭🤣 gaat vast goed komen
[22-11-2024, 14:24:27] Anja Berkemeijer: Uiteindelijk komt alles goed😊
[22-11-2024, 14:24:41] Madeleine: Zekers
[22-11-2024, 14:43:55] Phons Berkemeijer: We zullen later zijn.
[22-11-2024, 14:44:43] Anja Berkemeijer: Misschien een goed idee om meteen een late check out te vragen?
[22-11-2024, 15:24:26] Madeleine: Wij inmiddels ook🚗🚗🚗
[22-11-2024, 15:24:31] Madeleine: Jep
‎[22-11-2024, 15:56:40] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 15:56:40] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 15:56:40] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:06] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:06] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:07] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:07] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:07] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:07] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:08] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:08] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:08] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:08] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:08] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:02:09] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 16:06:38] Madeleine: NL_DeGouverneur_Menukaart_A4_2024_November_WEB (1)_241122_160629.pdf • ‎4 pagina's ‎document weggelaten
[22-11-2024, 16:07:15] Anja Berkemeijer: Ja heb ik ook al veel van gezien chatGPT is mijn vriend tegenwoordig
[22-11-2024, 16:07:41] Anja Berkemeijer: Staan jullie te chargen?
Of file?
[22-11-2024, 16:08:22] Madeleine: Hier is Lars met Esmée geweest, was erg goed, althans de lunch🤭
[22-11-2024, 16:09:13] Anja Berkemeijer: Gaan we vanavond beleven. 
Heb al moeten herbevestigen.
[22-11-2024, 16:09:16] Madeleine: Wij staan bij leende Valkenswaard in de🚗🚗🚗
[22-11-2024, 16:09:26] Anja Berkemeijer: Oh
[22-11-2024, 16:09:48] Anja Berkemeijer: Wij nu bijna bij het ziekenhuis
[22-11-2024, 16:10:00] Madeleine: 16.53 urmond geeft hij aan
[22-11-2024, 16:10:12] Anja Berkemeijer: Oké
[22-11-2024, 16:10:13] Madeleine: Snel gedaan
[22-11-2024, 16:10:42] Anja Berkemeijer: Ja hè?
[22-11-2024, 16:11:38] Madeleine: Zekers
‎[22-11-2024, 16:13:55] Madeleine: ‎afbeelding weggelaten
[22-11-2024, 16:20:07] Anja Berkemeijer: Dank!
We gaan nu parkeren bij het ziekenhuis
‎[22-11-2024, 17:00:50] Madeleine: ‎afbeelding weggelaten
‎[22-11-2024, 17:25:59] Anja Berkemeijer: ‎afbeelding weggelaten
[22-11-2024, 17:29:08] Anja Berkemeijer: Hoever zijn jullie?
[22-11-2024, 17:37:02] Madeleine: Ah jullie zijn er al
[22-11-2024, 17:37:11] Madeleine: Nog 12 min
[22-11-2024, 17:37:59] Anja Berkemeijer: Oké, ja phons zegt dat hij het pasje langs de weg aangeeft
[22-11-2024, 17:38:15] Anja Berkemeijer: Bel phons maar als jullie er bijna zijn
[22-11-2024, 17:38:32] Madeleine: Als we afslag nemen naar park bel ik Phons
[22-11-2024, 17:39:00] Anja Berkemeijer: 👌
[22-11-2024, 18:22:25] Anja Berkemeijer: https://maps.app.goo.gl/mfZgUUsrRhabsRR16
‎[23-11-2024, 12:54:41] Phons Berkemeijer: menu1024.pdf • ‎1 pagina ‎document weggelaten
[23-11-2024, 13:16:26] Anja Berkemeijer: Onze reservering bij 't Zusje Maastricht op 25 november 2024 om 19:00 voor 4 personen is gelukt. Plaats deze reservering snel in je agenda!
[23-11-2024, 13:24:21] Phons Berkemeijer: De Gouverneur
043 852 1125 https://g.co/kgs/RvQyiCu
[23-11-2024, 13:24:48] Madeleine: Toppertjes
[23-11-2024, 20:26:09] Anja Berkemeijer: With Love Burrito
043 311 8280

 https://g.co/kgs/Z23ij52
‎[25-11-2024, 11:59:06] Phons Berkemeijer: ‎video weggelaten
‎[26-11-2024, 12:56:22] Phons Berkemeijer: ‎afbeelding weggelaten
[26-11-2024, 13:13:44] Anja Berkemeijer: Skon
[26-11-2024, 13:15:32] Madeleine: Heb je je 🎣 bij je
[26-11-2024, 13:16:00] Madeleine: Maar staat beeldig☺️
[26-11-2024, 16:00:15] Phons Berkemeijer: Wij zijn klaar
[26-11-2024, 16:00:26] Phons Berkemeijer: Zijn jullie online?
[26-11-2024, 21:44:42] Phons Berkemeijer: Wij zijn veilig thuis. 
Dank voor de gezelligheid en goede verzorging!
Love you all
[26-11-2024, 22:39:33] Madeleine: Joehoe,  wij zijn ook weer veilig thuis, alles opgeruimd en nu aan en kopje thee.
[26-11-2024, 22:40:40] Madeleine: Jullie ook wederom bedankt voor een gezellig weekend, time flyes maar we hebben nog wat in het verschiet ❤️
[26-11-2024, 22:41:51] Madeleine: Waren 22.00 uur sharp binnen
[26-11-2024, 22:44:24] Phons Berkemeijer: Flink doorgereden dan. Wij ook. Flink stuk 140-150
[26-11-2024, 22:48:11] Anthony van Tilburg: Hier gewoon 120-125 km/h! Wel een beetje aan ons klimaat denken!🌵🌴🌲
[26-11-2024, 22:49:12] Phons Berkemeijer: Minder lang vervuild
[26-11-2024, 22:49:25] Anthony van Tilburg: Het was weer gezellig! Thank you!❤️
[26-11-2024, 22:52:43] Madeleine: We hadden wind mee🤭
[26-11-2024, 23:01:20] Anja Berkemeijer: Fijn dat jullie veilig thuis zijn, ga maar een soort count down kalender maken tot 29 maart😊🌞
[26-11-2024, 23:28:20] Anthony van Tilburg: Goed plan! Nog 1️⃣2️⃣3️⃣ dagen! Echt waar!
[29-11-2024, 21:38:59] Madeleine: Vorige week stonden we er beter voor🫣
[29-11-2024, 22:07:33] Anja Berkemeijer: Zeker maar het is ook geen 123 meer 😊
[30-11-2024, 09:48:48] Madeleine: 🤭
‎[09-12-2024, 15:25:52] Anthony van Tilburg: ‎afbeelding weggelaten
[09-12-2024, 15:29:00] Phons Berkemeijer: Met kop en schouders!😂🥳
[09-12-2024, 16:39:40] Anja Berkemeijer: Gefeliciteerd!
Tja als je zo in de sim kunt rijden krijg je ook goed inzicht hè?
[09-12-2024, 19:04:10] Madeleine: ☺️ dank u, dank u, dank u.😂
[09-12-2024, 19:05:02] Phons Berkemeijer: Dikke proficiat 🍾
[17-12-2024, 12:50:41] Madeleine: https://www.instagram.com/reel/DDpHOP8i4iw/?igsh=NTR5czNlZmZ5d2pp
[20-12-2024, 11:21:01] Anthony van Tilburg: Master Driver
https://x.com/enezator/status/1869417339193602459?s=48&t=G7x-UFqXGH6JYZsBarTbOA
[20-12-2024, 11:24:44] Phons Berkemeijer: Ja bijzonder. Had hem al gezien. Maar dan zie je andere details. Aan de bandensporen zie je dat het niet de eerste opname is. Wel een mooie truc als je handrem tenminste okay is😜
[20-12-2024, 11:30:18] Anja Berkemeijer: Wat mij opvalt is dat het een vrouw is🤭
[20-12-2024, 11:30:38] Anthony van Tilburg: Zekers! Girl Power!!!
[20-12-2024, 11:31:14] Anja Berkemeijer: 🤷‍♀️
[20-12-2024, 12:57:22] Madeleine: 🤣🤣
[20-12-2024, 13:30:44] Phons Berkemeijer: Ai kan alles voor elkaar krijgen.
‎[20-12-2024, 18:36:21] Madeleine: ‎afbeelding weggelaten
[20-12-2024, 19:01:50] Phons Berkemeijer: Smakelijk eten 😋
[20-12-2024, 19:11:00] Madeleine: Nou dat is wel gelukt hoor☺️ jammie
[20-12-2024, 19:18:44] Phons Berkemeijer: Goedzo
[20-12-2024, 21:53:34] Anja Berkemeijer: ‎Dit bericht is verwijderd.
[01-01-2025, 00:25:56] Phons Berkemeijer: Gelukkig en gezond 2025, voor iedereen namens alle Berkemeijertjes
[01-01-2025, 01:59:46] Anthony van Tilburg: 💯 Ik hoop voor jullie al snel wat positieve wendingen! 🤞🤞🤞
‎[01-01-2025, 02:01:03] Madeleine: ‎afbeelding weggelaten
[01-01-2025, 02:19:31] Phons Berkemeijer: Dank jullie wel.
‎[01-01-2025, 03:12:07] Anja Berkemeijer: ‎afbeelding weggelaten
[08-01-2025, 18:03:38] Anja Berkemeijer: Even korte update. 
Gisterenavond met marjolein naar het hotel bij het ziekenhuis in Maastricht gaan slapen. 
Nou ja, slapen🙈

Vanmorgen om 7.30 uur waren we in het ziekenhuis. 
Marjolein heeft een uur in de scan gelegen. 

Ze adviseerde om even naar chirurgie te lopen om een afspraak te maken voor de uitslag. 

We kwamen boven en de chirurg was er die dag. 
Of we even konden wachten. 
Jazeker zei ik, we kunnen de hele dag wachten. 

Ze heeft ze chirurg tussendoor gevraagd. 
De uitslag komt binnen 3 dagen. 

Zonder uitslag kon hij niks zeggen. 

Bij chirurgie had hij pas over een maand tijd. 

Bij de afdeling oncologie waar hij ook werkt 20 januari. 

Dus dat scheelt bijna 3 weken. 
Was het lopen waard. 

Marjolein vind 12 dagen nog héél lang duren natuurlijk.
[08-01-2025, 18:06:22] Anthony van Tilburg: Natuurlijk! Maar beter dan eindeloos wachten!!!
[08-01-2025, 18:09:30] Anja Berkemeijer: Zeker. 
Valt alleen tegen als je 21 november te horen krijgt even met hoogste prioriteit een scan en dan zoek ik wel een mogelijkheid om je te opereren. 

En vervolgens een nieuw systeem en alles kwijt.
[08-01-2025, 18:10:28] Madeleine: Dat is zeker een loopje waard. Nu maar hopen dat ze 🤞🏼 maandag uiterlijk dinsdag de uitslag heeft. 

20 januari staat wel al vast?
[08-01-2025, 18:11:32] Madeleine: Dat is zeker 🙄😡

Hopenlijk raken ze nu niks meer kwijt.
[08-01-2025, 18:13:34] Anja Berkemeijer: Nou als het goed is kan ze de uitslag in haar dossier lezen. 
Maar officieel krijgt ze hem van de chirurg de 20e
[08-01-2025, 18:23:33] Madeleine: En dan moet er nog een datum voor de ingreep gepland worden?
[08-01-2025, 18:31:27] Anja Berkemeijer: Nou marjolein begint nu te twijfelen of hij wel gaat opereren. 
Maar dat komt denk ik door hoor het nu gelopen is. 

Maar in principe zou ik zeggen ja dan moet hij met een plan van aanpak komen
[08-01-2025, 18:37:16] Madeleine: Kan ik me wel wat bij voorstellen, die twijfel.  Maar er zal toch iets moeten gebeuren.
